v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,lWendu,hWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi
茭白,1.90,2.00,1.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-22,2018-04-24,7,13,晴~阴,微风,无持续风向,177,4,中度污染,101.6
西兰花,3.75,4.00,3.50,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-22,2018-04-24,7,13,晴~阴,微风,无持续风向,177,4,中度污染,101.6
西红柿,2.80,3.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-22,2018-04-24,7,13,晴~阴,微风,无持续风向,177,4,中度污染,101.6
小白菜,2.50,2.80,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
韭菜,7.50,8.00,7.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
红萝卜,1.00,1.20,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
白萝卜,0.85,1.00,0.70,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
土豆,1.90,2.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
山药,4.30,4.60,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
芋头,2.60,3.00,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
大葱,2.90,3.20,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
生姜,13.30,13.60,13.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
大蒜,4.40,4.80,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
芹菜,1.80,2.00,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
莴笋,1.80,2.20,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
莲藕,3.30,3.80,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
西兰花,4.70,5.00,4.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
西红柿,2.10,2.40,1.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
条形辣椒干（小米椒）,12.50,14.00,11.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
青椒,4.30,4.60,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
茄子,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
黄瓜,3.20,3.60,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
苦瓜,4.10,4.60,3.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
南瓜,1.95,2.40,1.50,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
冬瓜,1.60,2.00,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
丝瓜,4.70,5.00,4.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
豇豆,7.90,8.20,7.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
平菇,11.50,12.00,11.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-26,2018-04-24,7,11,多云~阴,微风,无持续风向,191,4,中度污染,101.6
小白菜,2.20,2.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
韭菜,8.40,9.00,7.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
红萝卜,1.40,1.80,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
白萝卜,0.80,1.00,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
土豆,2.00,2.40,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
山药,4.20,4.40,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
芋头,2.80,3.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
大葱,3.10,3.60,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
生姜,14.20,14.40,14.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
大蒜,4.30,4.40,4.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
芹菜,1.90,2.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
莴笋,1.90,2.00,1.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
莲藕,3.30,4.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
西兰花,5.85,6.70,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
西红柿,2.40,2.60,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
青椒,4.40,4.80,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
茄子,3.30,4.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
黄瓜,3.60,4.00,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
苦瓜,5.10,5.60,4.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
南瓜,1.70,2.00,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
冬瓜,1.25,1.80,0.70,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
丝瓜,4.70,5.00,4.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
豇豆,7.00,7.60,6.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
平菇,9.50,10.00,9.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
木耳,6.80,7.00,6.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-28,2018-04-24,7,14,晴~阴,微风,无持续风向,200,4,中度污染,101.6
小白菜,2.60,2.80,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-29,2018-04-24,7,11,小雨,微风,无持续风向,145,3,轻度污染,101.6
小白菜,2.30,2.40,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
韭菜,8.10,8.20,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
红萝卜,1.30,1.40,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
白萝卜,0.65,0.70,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
土豆,2.00,2.60,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
山药,4.10,4.20,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
芋头,2.70,2.80,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
大葱,3.10,3.60,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
生姜,13.00,14.00,12.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
大蒜,4.50,4.80,4.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
芹菜,2.20,2.60,1.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
莴笋,2.50,3.00,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
莲藕,2.40,2.60,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
西兰花,4.10,4.20,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
西红柿,2.50,2.60,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
青椒,5.10,5.20,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
茄子,4.20,4.40,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
黄瓜,2.50,2.60,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
苦瓜,3.30,3.60,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
南瓜,1.80,2.00,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
冬瓜,1.70,2.00,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
丝瓜,4.90,5.00,4.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
豇豆,6.20,6.40,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
平菇,9.80,10.00,9.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
木耳,7.10,7.20,7.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-12-31,2018-04-24,6,13,多云~阴,微风,无持续风向,81,2,良,101.6
小白菜,2.40,2.60,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
韭菜,8.10,8.20,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
红萝卜,1.40,1.60,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
白萝卜,0.90,1.00,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
土豆,2.10,2.80,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
山药,4.20,4.40,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
芋头,2.60,2.80,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
大葱,3.20,3.60,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
生姜,13.70,14.60,12.80,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
大蒜,4.40,4.80,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
芹菜,2.40,2.80,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
莴笋,2.40,2.80,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
莲藕,2.60,3.00,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
西兰花,4.20,4.40,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
西红柿,2.60,2.80,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
青椒,5.20,5.40,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
茄子,4.40,4.80,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
黄瓜,2.60,2.80,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
苦瓜,3.60,3.80,3.40,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
南瓜,1.90,2.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
冬瓜,2.10,2.20,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
丝瓜,5.10,5.20,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
豇豆,6.10,6.20,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
平菇,10.10,10.20,10.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
木耳,6.90,7.00,6.80,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-01,2018-04-24,7,11,阴,微风,无持续风向,91,2,良,101.2
小白菜,2.30,2.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
韭菜,7.90,8.20,7.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
红萝卜,1.40,1.60,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
白萝卜,0.70,0.80,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
土豆,2.05,2.60,1.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
山药,4.15,4.50,3.80,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
芋头,2.80,3.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
大葱,3.15,3.80,2.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
生姜,13.50,15.00,12.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
大蒜,4.60,5.20,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
芹菜,2.80,3.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
莴笋,1.70,2.20,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-03,2018-04-24,7,9,小雨,微风,无持续风向,62,2,良,101.2
小白菜,2.30,2.80,1.80,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
韭菜,8.00,8.50,7.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
红萝卜,1.30,1.60,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
白萝卜,0.70,0.80,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
土豆,2.10,2.60,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
山药,4.10,4.60,3.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
芋头,2.90,3.20,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
大葱,3.20,3.80,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
生姜,13.75,15.00,12.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
大蒜,4.60,5.20,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
芹菜,2.80,3.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
莴笋,2.00,2.50,1.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
莲藕,3.00,3.80,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
西红柿,2.75,3.00,2.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
条形辣椒干（小米椒）,14.60,15.20,14.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
青椒,5.50,6.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
茄子,4.30,4.60,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
黄瓜,2.40,2.80,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
苦瓜,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
南瓜,2.00,2.50,1.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
冬瓜,1.80,2.00,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
丝瓜,4.70,5.00,4.40,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
豇豆,5.50,6.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
平菇,9.75,10.50,9.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-04,2018-04-24,5,7,小雨~阴,微风,无持续风向,25,1,优,101.2
小白菜,2.50,3.00,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
韭菜,8.05,8.60,7.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
红萝卜,1.35,1.70,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
白萝卜,0.70,0.80,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
土豆,2.20,2.80,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
山药,4.00,4.50,3.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
芋头,2.80,3.20,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
大葱,3.30,4.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
生姜,13.60,15.20,12.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
大蒜,4.75,5.50,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
芹菜,2.75,3.00,2.50,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
莴笋,2.10,2.60,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
莲藕,3.10,4.00,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
西红柿,2.70,3.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
条形辣椒干（小米椒）,14.75,15.50,14.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
青椒,5.60,6.20,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
茄子,4.15,4.50,3.80,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
黄瓜,2.50,3.00,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
苦瓜,3.60,4.00,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
南瓜,2.10,2.60,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
冬瓜,1.70,2.00,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-05,2018-04-24,5,7,小雨,微风,无持续风向,32,1,优,101.2
