,v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,lWendu,hWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi,h_3,h_9,l_3,l_9,h_price_pred,l_price_pred
4106,西兰花,4.6,5.0,4.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-17,2018-04-24,4,13,多云~小雨,微风,无持续风向,77,2,良,101.2,2.999999999999995,4.222222222222219,1.9666666666666195,3.0555555555555505,3.0843840579710204,2.3367391304347813
4107,西红柿,2.4,3.0,1.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-17,2018-04-24,4,13,多云~小雨,微风,无持续风向,77,2,良,101.2,3.9333333333333287,4.555555555555553,2.8666666666666196,3.388888888888884,3.0843840579710204,2.3367391304347813
4108,小白菜,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,3.9333333333333287,4.33333333333333,2.799999999999953,3.1444444444444395,3.0843840579710204,2.3367391304347813
4109,韭菜,6.2,6.4,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,3.799999999999996,4.355555555555552,2.9999999999999534,3.2333333333333285,5.318012422360248,4.2068322981366455
4110,红萝卜,1.0,1.2,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,4.266666666666663,4.622222222222218,3.599999999999953,3.6555555555555497,3.0843840579710204,2.3367391304347813
4111,白萝卜,1.1,1.4,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,3.666666666666663,3.866666666666663,3.2666666666666195,2.9666666666666606,3.0843840579710204,2.3367391304347813
4112,土豆,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,2.9999999999999964,3.266666666666663,2.5333333333332866,2.4999999999999942,3.0843840579710204,2.3367391304347813
4113,山药,4.4,4.6,4.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,1.6666666666666632,3.288888888888885,1.199999999999953,2.5555555555555496,5.594827586206898,4.18706896551724
4114,芋头,3.6,4.2,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,2.7999999999999967,3.4666666666666632,2.3333333333332864,2.799999999999994,3.0843840579710204,2.3367391304347813
4115,大葱,3.7,4.0,3.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,3.7333333333333303,3.5111111111111075,3.06666666666662,2.866666666666661,3.0843840579710204,2.3367391304347813
4116,生姜,19.5,20.0,19.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,4.266666666666663,3.3999999999999964,3.5333333333332866,2.777777777777772,20.91111111111111,14.266666666666667
4117,大蒜,4.8,5.0,4.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,9.399999999999997,5.288888888888885,8.46666666666662,4.688888888888883,5.015384615384615,4.353846153846154
4118,芹菜,2.5,2.8,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,9.666666666666663,5.466666666666663,8.999999999999952,4.866666666666661,3.0843840579710204,2.3367391304347813
4119,莴笋,2.3,2.6,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,9.266666666666664,5.066666666666663,8.599999999999953,4.444444444444439,3.0843840579710204,2.3367391304347813
4120,莲藕,3.2,3.6,2.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,3.4666666666666637,5.222222222222218,2.933333333333286,4.577777777777772,3.0843840579710204,2.3367391304347813
4121,西兰花,3.8,4.0,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,2.999999999999997,5.466666666666663,2.3333333333332864,4.7999999999999945,3.0843840579710204,2.3367391304347813
4122,西红柿,2.4,2.8,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,3.3999999999999972,5.644444444444441,2.799999999999953,4.9777777777777725,3.0843840579710204,2.3367391304347813
4123,条形辣椒干（小米椒）,12.0,13.0,11.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,3.4666666666666646,5.44444444444444,2.799999999999953,4.733333333333328,11.491111111111111,9.202222222222224
4124,青椒,6.7,7.2,6.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,6.599999999999997,6.422222222222218,5.533333333333286,5.6222222222222165,3.0843840579710204,2.3367391304347813
4125,茄子,3.5,3.8,3.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,7.666666666666663,6.777777777777773,6.399999999999952,5.933333333333328,3.0843840579710204,2.3367391304347813
4126,黄瓜,3.8,4.2,3.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,7.9999999999999964,4.9777777777777725,6.799999999999952,4.177777777777774,3.0843840579710204,2.3367391304347813
4127,苦瓜,6.6,7.0,6.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,5.066666666666663,4.888888888888884,4.266666666666619,4.04444444444444,5.664383561643833,4.784246575342465
4128,南瓜,2.0,2.4,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,4.9999999999999964,5.355555555555551,4.266666666666619,4.488888888888884,3.0843840579710204,2.3367391304347813
4129,冬瓜,2.5,2.6,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,4.533333333333329,5.333333333333329,3.7333333333332845,4.444444444444439,3.0843840579710204,2.3367391304347813
4130,丝瓜,6.5,7.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,3.9999999999999964,5.222222222222218,3.399999999999951,4.399999999999995,8.720930232558137,7.958139534883722
4131,豇豆,6.1,6.6,5.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,3.9999999999999964,5.555555555555551,3.3333333333332846,4.666666666666662,6.949999999999999,6.074999999999999
4132,平菇,11.5,12.0,11.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-19,2018-04-24,8,10,阴,微风,无持续风向,111,3,轻度污染,101.2,5.399999999999996,5.977777777777773,4.666666666666618,5.066666666666662,9.004761904761905,8.0
4133,小白菜,3.1,3.2,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,8.53333333333333,5.866666666666662,7.533333333333285,5.066666666666662,3.0843840579710204,2.3367391304347813
4134,韭菜,6.3,6.6,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,7.266666666666662,5.422222222222217,6.533333333333285,4.711111111111106,5.318012422360248,4.2068322981366455
4135,红萝卜,1.0,1.2,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,7.266666666666661,5.733333333333329,6.666666666666619,5.022222222222217,3.0843840579710204,2.3367391304347813
4136,白萝卜,1.15,1.4,0.9,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,3.6666666666666607,5.399999999999995,3.2666666666666195,4.733333333333328,3.0843840579710204,2.3367391304347813
4137,土豆,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,3.0666666666666607,4.777777777777773,2.56666666666662,4.144444444444439,3.0843840579710204,2.3367391304347813
4138,山药,4.4,4.6,4.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,1.6666666666666607,4.777777777777773,1.2333333333332863,4.188888888888883,5.594827586206898,4.18706896551724
4139,芋头,3.5,4.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,2.799999999999994,4.999999999999996,2.3666666666666196,4.388888888888883,3.0843840579710204,2.3367391304347813
4140,大葱,3.7,4.0,3.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,3.6666666666666607,4.666666666666662,3.06666666666662,4.05555555555555,3.0843840579710204,2.3367391304347813
4141,生姜,19.5,20.0,19.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,4.199999999999994,4.377777777777773,3.5333333333332866,3.811111111111105,20.91111111111111,14.266666666666667
4142,大蒜,4.8,5.0,4.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,9.333333333333327,5.266666666666662,8.46666666666662,4.699999999999994,5.015384615384615,4.353846153846154
4143,芹菜,2.4,2.6,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,9.666666666666659,5.4666666666666615,8.999999999999952,4.877777777777772,3.0843840579710204,2.3367391304347813
4144,莴笋,2.3,2.6,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,9.199999999999994,5.022222222222217,8.599999999999953,4.45555555555555,3.0843840579710204,2.3367391304347813
4145,莲藕,3.3,3.8,2.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,3.3999999999999937,5.177777777777773,2.933333333333286,4.588888888888884,3.0843840579710204,2.3367391304347813
4146,西兰花,3.9,4.2,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,2.9999999999999942,5.444444444444439,2.3333333333332864,4.7999999999999945,3.0843840579710204,2.3367391304347813
4147,西红柿,2.3,2.6,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,3.5333333333333274,5.6444444444444395,2.799999999999953,4.9777777777777725,3.0843840579710204,2.3367391304347813
4148,条形辣椒干（小米椒）,12.0,13.0,11.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,3.5333333333333274,5.422222222222217,2.799999999999953,4.733333333333328,11.491111111111111,9.202222222222224
4149,青椒,6.6,7.2,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,6.599999999999993,6.422222222222217,5.533333333333286,5.6222222222222165,3.0843840579710204,2.3367391304347813
4150,茄子,3.5,3.8,3.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,7.599999999999993,6.777777777777773,6.333333333333286,5.911111111111106,3.0843840579710204,2.3367391304347813
4151,黄瓜,3.8,4.2,3.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,7.999999999999993,4.9777777777777725,6.733333333333285,4.155555555555551,3.0843840579710204,2.3367391304347813
4152,苦瓜,6.6,7.0,6.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,5.066666666666659,4.888888888888884,4.199999999999952,4.022222222222217,5.664383561643833,4.784246575342465
4153,南瓜,2.0,2.4,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,4.999999999999993,5.377777777777773,4.266666666666619,4.4666666666666615,3.0843840579710204,2.3367391304347813
4154,冬瓜,2.5,2.6,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,4.533333333333325,5.355555555555551,3.7333333333332845,4.422222222222217,3.0843840579710204,2.3367391304347813
4155,丝瓜,6.6,7.2,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,3.999999999999993,5.222222222222218,3.399999999999951,4.377777777777773,8.720930232558137,7.958139534883722
4156,豇豆,6.1,6.6,5.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,4.066666666666659,5.555555555555551,3.3333333333332846,4.6444444444444395,6.949999999999999,6.074999999999999
4157,平菇,11.5,12.0,11.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-20,2018-04-24,9,11,阴~小雨,微风,无持续风向,83,2,良,101.2,5.466666666666659,5.999999999999996,4.666666666666618,5.04444444444444,9.004761904761905,8.0
4158,小白菜,2.7,3.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,8.599999999999993,5.888888888888884,7.533333333333285,5.04444444444444,3.0843840579710204,2.3367391304347813
4159,韭菜,6.9,7.2,6.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,7.199999999999992,5.422222222222217,6.333333333333285,4.6444444444444395,5.318012422360248,4.2068322981366455
4160,红萝卜,1.0,1.2,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,7.3999999999999915,5.799999999999995,6.666666666666617,5.022222222222217,3.0843840579710204,2.3367391304347813
4161,白萝卜,1.1,1.4,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,3.7999999999999914,5.466666666666662,3.2666666666666173,4.733333333333328,3.0843840579710204,2.3367391304347813
4162,土豆,2.0,2.4,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,3.266666666666658,4.84444444444444,2.733333333333284,4.1333333333333275,3.0843840579710204,2.3367391304347813
4163,山药,4.3,4.6,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,1.666666666666658,4.84444444444444,1.0666666666666174,4.1333333333333275,5.594827586206898,4.18706896551724
4164,芋头,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,2.7999999999999914,5.066666666666662,2.133333333333284,4.311111111111106,3.0843840579710204,2.3367391304347813
4165,大葱,3.4,4.0,2.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,3.466666666666658,4.6444444444444395,2.8666666666666174,3.977777777777772,3.0843840579710204,2.3367391304347813
4166,生姜,18.5,20.0,17.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,3.999999999999991,4.355555555555551,3.2666666666666178,3.6666666666666603,20.91111111111111,14.266666666666667
4167,大蒜,4.8,5.0,4.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,9.133333333333324,5.244444444444439,7.599999999999952,4.333333333333327,5.015384615384615,4.353846153846154
4168,芹菜,2.0,2.4,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,9.666666666666657,5.4666666666666615,8.133333333333285,4.577777777777772,3.0843840579710204,2.3367391304347813
4169,莴笋,2.3,2.6,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,9.133333333333324,4.933333333333327,7.733333333333285,4.022222222222216,3.0843840579710204,2.3367391304347813
4170,莲藕,3.8,4.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,3.3333333333333237,5.088888888888883,2.733333333333286,4.15555555555555,3.0843840579710204,2.3367391304347813
4171,西兰花,4.25,4.5,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,3.1999999999999904,5.444444444444439,2.1999999999999527,4.399999999999995,3.0843840579710204,2.3367391304347813
4172,西红柿,2.15,2.4,1.9,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-23,2018-04-24,10,12,阴,微风,无持续风向,89,2,良,101.2,3.89999999999999,5.677777777777773,2.9999999999999525,4.666666666666661,3.0843840579710204,2.3367391304347813
4173,小白菜,2.3,2.4,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,3.8333333333333237,5.433333333333327,2.9666666666666193,4.433333333333327,3.0843840579710204,2.3367391304347813
4174,韭菜,8.2,8.4,8.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,3.0999999999999908,5.322222222222217,2.699999999999953,4.344444444444439,5.318012422360248,4.2068322981366455
4175,红萝卜,1.2,1.6,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,4.3999999999999915,5.811111111111106,4.033333333333286,4.922222222222217,3.0843840579710204,2.3367391304347813
4176,白萝卜,1.1,1.2,1.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,4.133333333333325,3.766666666666661,3.66666666666662,3.122222222222217,3.0843840579710204,2.3367391304347813
4177,土豆,1.7,2.0,1.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,3.733333333333324,3.3444444444444392,3.2666666666666195,2.7222222222222165,3.0843840579710204,2.3367391304347813
4178,山药,4.5,4.6,4.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,1.5999999999999908,3.299999999999995,1.0666666666666196,2.699999999999994,5.594827586206898,4.18706896551724
4179,芋头,2.7,2.8,2.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,2.5999999999999908,3.522222222222217,2.26666666666662,2.9666666666666606,3.0843840579710204,2.3367391304347813
4180,大葱,3.4,3.8,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,3.1333333333333244,3.3222222222222166,2.799999999999953,2.9222222222222163,3.0843840579710204,2.3367391304347813
4181,生姜,18.0,19.0,17.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,3.733333333333325,3.2444444444444382,3.3333333333332864,2.811111111111105,20.91111111111111,14.266666666666667
4182,大蒜,4.3,4.6,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,8.533333333333324,5.088888888888883,7.533333333333286,4.488888888888884,5.015384615384615,4.353846153846154
4183,芹菜,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,9.133333333333324,5.333333333333328,7.999999999999953,4.688888888888883,3.0843840579710204,2.3367391304347813
4184,莴笋,2.0,2.4,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,8.666666666666657,4.666666666666661,7.666666666666619,4.022222222222216,3.0843840579710204,2.3367391304347813
4185,莲藕,3.2,4.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,3.1333333333333235,4.755555555555549,2.5333333333332866,4.111111111111105,3.0843840579710204,2.3367391304347813
4186,西兰花,4.0,4.2,3.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,2.9333333333333234,5.06666666666666,1.9999999999999531,4.266666666666661,3.0843840579710204,2.3367391304347813
4187,西红柿,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,3.533333333333324,5.311111111111106,2.599999999999953,4.533333333333328,3.0843840579710204,2.3367391304347813
4188,条形辣椒干（小米椒）,10.5,11.0,10.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,3.533333333333324,5.06666666666666,2.7333333333332863,4.266666666666661,11.491111111111111,9.202222222222224
4189,青椒,6.8,7.0,6.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,5.866666666666657,5.977777777777772,5.26666666666662,5.088888888888883,3.0843840579710204,2.3367391304347813
4190,茄子,3.9,4.0,3.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,6.799999999999991,6.333333333333328,6.199999999999953,5.488888888888884,3.0843840579710204,2.3367391304347813
4191,黄瓜,3.8,4.0,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,7.333333333333325,4.666666666666661,6.799999999999954,4.022222222222216,3.0843840579710204,2.3367391304347813
4192,苦瓜,6.8,7.0,6.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,4.999999999999992,4.599999999999994,4.666666666666621,3.977777777777772,5.664383561643833,4.784246575342465
4193,南瓜,2.1,2.8,1.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,4.999999999999992,5.111111111111105,4.66666666666662,4.488888888888884,3.0843840579710204,2.3367391304347813
4194,冬瓜,2.45,2.7,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,4.599999999999992,5.15555555555555,3.8666666666666196,4.466666666666661,3.0843840579710204,2.3367391304347813
4195,丝瓜,6.7,7.0,6.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,4.166666666666658,5.011111111111106,3.399999999999953,4.444444444444439,7.577272727272728,6.604545454545455
4196,豇豆,6.8,7.2,6.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,4.166666666666658,5.322222222222217,3.3333333333332864,4.733333333333328,6.949999999999999,6.074999999999999
4197,平菇,8.4,8.8,8.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-24,2018-04-24,8,11,小雨,微风,无持续风向,59,2,良,101.2,5.633333333333325,5.855555555555551,4.999999999999953,5.222222222222217,9.004761904761905,8.0
4198,小白菜,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-25,2018-04-24,3,6,小雨,微风,无持续风向,24,1,优,101.2,7.666666666666658,5.611111111111106,6.9333333333332865,4.999999999999995,3.0843840579710204,2.3367391304347813
4199,韭菜,8.3,8.6,8.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-25,2018-04-24,3,6,小雨,微风,无持续风向,24,1,优,101.2,6.133333333333325,5.099999999999995,5.466666666666619,4.488888888888884,7.4243902439024385,6.531707317073171
4200,红萝卜,1.3,1.8,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-25,2018-04-24,3,6,小雨,微风,无持续风向,24,1,优,101.2,6.599999999999991,5.611111111111106,5.999999999999953,4.95555555555555,3.0843840579710204,2.3367391304347813
4201,白萝卜,1.1,1.2,1.0,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-25,2018-04-24,3,6,小雨,微风,无持续风向,24,1,优,101.2,4.266666666666658,5.366666666666662,3.599999999999953,4.644444444444439,3.0843840579710204,2.3367391304347813
4202,土豆,1.8,2.2,1.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-25,2018-04-24,3,6,小雨,微风,无持续风向,24,1,优,101.2,3.866666666666657,4.722222222222218,3.2666666666666195,4.022222222222216,3.0843840579710204,2.3367391304347813
4203,山药,4.6,4.8,4.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-25,2018-04-24,3,6,小雨,微风,无持续风向,24,1,优,101.2,1.7333333333333243,4.6555555555555515,1.0666666666666196,4.022222222222216,5.594827586206898,4.18706896551724
4204,芋头,2.8,3.0,2.6,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-25,2018-04-24,3,6,小雨,微风,无持续风向,24,1,优,101.2,2.7333333333333236,4.888888888888884,2.26666666666662,4.26666666666666,3.0843840579710204,2.3367391304347813
4205,大葱,3.0,3.6,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2018-01-25,2018-04-24,3,6,小雨,微风,无持续风向,24,1,优,101.2,3.3333333333333237,4.444444444444439,2.799999999999953,3.8444444444444383,3.0843840579710204,2.3367391304347813
